train_loss,val_loss,accuracy
4.610003211281517,4.601219852765401,0.09197786998616875
4.589782584797252,4.5750709772109985,0.09197786998616875
4.5586782802235,4.537732044855754,0.09197786998616875
4.482080763036555,4.344919164975484,0.09197786998616875
4.29602557962591,4.259566466013591,0.09232365145228216
4.237614631652832,4.212389548619588,0.09197786998616875
4.194547436454079,4.1785000165303545,0.10027662517289074
4.1703525456515225,4.149731794993083,0.10062240663900415
4.143499937924472,4.110895812511444,0.13485477178423236
4.100074811415239,4.06956015030543,0.15179806362378975
4.041203954003074,4.0211361447970075,0.16459197786998617
3.977698174389926,3.93423855304718,0.18533886583679116
3.9248334711248223,3.851751903692881,0.20020746887966806
3.8208143927834253,3.7561168869336448,0.20297372060857538
3.749497348612005,3.6707605123519897,0.22717842323651452
3.662284417585893,3.613635241985321,0.22614107883817428
3.5849981741471724,3.5238522489865622,0.2524204702627939
3.516147115013816,3.460112988948822,0.24861687413554634
3.433000998063521,3.474402646223704,0.25553250345781464
3.3357848037372935,3.4176215728123984,0.2672890733056708
3.194289142435247,3.2561184565226235,0.29322268326417705
3.119821548461914,3.2423987984657288,0.2918395573997234
3.095037265257402,3.2311270435651145,0.29564315352697096
3.0914550694552334,3.2354061802228293,0.29771784232365145
3.051249634135853,3.2077495654424033,0.3029045643153527
3.0227277278900146,3.195932149887085,0.3070539419087137
3.0166234970092773,3.184941132863363,0.30982019363762103
2.9821442474018443,3.166426400343577,0.3153526970954357
2.9635497006503018,3.1760085622469583,0.31293222683264177
2.9349990758028897,3.138039529323578,0.3153526970954357
