train_loss,val_loss,accuracy
4.571098457683217,4.435150822003682,0.09197786998616875
4.393420132723722,4.321771860122681,0.09232365145228216
4.256411248987371,4.198123971621196,0.09197786998616875
4.198653091083873,4.194878458976746,0.09197786998616875
4.197199734774503,4.185931483904521,0.09232365145228216
4.18377499146895,4.172296444574992,0.09197786998616875
4.13601168719205,4.0752272208531695,0.1590594744121715
4.07225868918679,4.199102322260539,0.09232365145228216
4.193483829498291,4.149013678232829,0.09681881051175657
4.184218536723744,4.114081780115764,0.16666666666666666
4.161298058249733,4.104869147141774,0.15145228215767634
4.113291111859408,4.089955627918243,0.1843015214384509
4.128935423764315,3.9781039158503213,0.2071230982019364
3.964854132045399,3.9006048440933228,0.21161825726141079
3.7567482644861396,3.6894872585932412,0.25069156293222683
3.532585382461548,3.471084713935852,0.24827109266943292
3.6337278322740034,3.633820354938507,0.24100968188105118
3.6844670989296655,4.38719109694163,0.07192254495159059
4.143733219666914,3.9780486623446145,0.1483402489626556
3.8330943367697974,4.099317153294881,0.15594744121715076
3.8213930780237373,3.662241260210673,0.23443983402489627
3.5389696684750644,3.45193479458491,0.25899031811894885
3.339415441859852,3.3348448077837625,0.2838865836791148
3.2018946300853384,3.3485232988993325,0.28803596127247577
3.1229254332455723,3.220922271410624,0.3084370677731674
2.9887784177606758,3.1514949003855386,0.32952973720608575
2.8744445497339424,3.0606025060017905,0.3437067773167358
2.8006917129863393,3.0565438270568848,0.3409405255878285
2.716507824984464,2.99318927526474,0.359612724757953
2.607562715357,2.925412436326345,0.3682572614107884
